1290;(1247, datetime.datetime(2018, 12, 12, 21, 55, 42), datetime.timedelta(seconds=4621), datetime.timedelta(days=47, seconds=24541), datetime.timedelta(days=47, seconds=29162), 'closed')
1291;(1244, datetime.datetime(2018, 12, 12, 2, 20, 6), datetime.timedelta(seconds=4356), datetime.timedelta(days=101, seconds=2764), datetime.timedelta(days=101, seconds=7120), 'closed')
1292;(1240, datetime.datetime(2018, 12, 10, 22, 11, 32), datetime.timedelta(days=638, seconds=648, microseconds=346439), None, datetime.timedelta(days=304, seconds=6851), 'closed')
1293;(1239, datetime.datetime(2018, 12, 10, 7, 59, 50), datetime.timedelta(days=1, seconds=69645), datetime.timedelta(days=364, seconds=56865), datetime.timedelta(days=366, seconds=40110), 'closed')
1294;(1238, datetime.datetime(2018, 12, 10, 5, 19, 9), datetime.timedelta(days=1, seconds=79634), datetime.timedelta(seconds=340), datetime.timedelta(days=1, seconds=79974), 'closed')
1295;(1237, datetime.datetime(2018, 12, 10, 0, 52, 54), datetime.timedelta(seconds=3197), datetime.timedelta(seconds=340), datetime.timedelta(seconds=3537), 'closed')
1296;(1236, datetime.datetime(2018, 12, 8, 0, 56, 38), datetime.timedelta(days=2, seconds=6202), datetime.timedelta(days=422, seconds=80746), datetime.timedelta(days=425, seconds=548), 'closed')
1297;(1234, datetime.datetime(2018, 12, 7, 21, 26, 44), datetime.timedelta(seconds=920), datetime.timedelta(days=12, seconds=77827), datetime.timedelta(days=12, seconds=78747), 'closed')
1298;(1233, datetime.datetime(2018, 12, 7, 21, 8, 43), datetime.timedelta(seconds=10256), datetime.timedelta(days=2, seconds=2959), datetime.timedelta(days=2, seconds=13215), 'closed')
1299;(1230, datetime.datetime(2018, 12, 7, 10, 44, 23), datetime.timedelta(seconds=49311), datetime.timedelta(days=9, seconds=31497), datetime.timedelta(days=9, seconds=80808), 'closed')
1300;(1229, datetime.datetime(2018, 12, 7, 9, 23, 42), datetime.timedelta(seconds=54197), datetime.timedelta(days=5, seconds=74294), datetime.timedelta(days=6, seconds=42091), 'closed')
1301;(1228, datetime.datetime(2018, 12, 7, 6, 44, 27), datetime.timedelta(seconds=8485), datetime.timedelta(days=2, seconds=69113), datetime.timedelta(days=2, seconds=77598), 'closed')
1302;(1225, datetime.datetime(2018, 12, 6, 1, 4, 59), datetime.timedelta(seconds=71626), datetime.timedelta(seconds=1932), datetime.timedelta(seconds=73558), 'closed')
1303;(1223, datetime.datetime(2018, 12, 4, 21, 12, 19), datetime.timedelta(days=1, seconds=6636), datetime.timedelta(days=4, seconds=7235), datetime.timedelta(days=5, seconds=13871), 'closed')
1304;(1222, datetime.datetime(2018, 12, 4, 21, 5, 37), datetime.timedelta(days=644, seconds=4618, microseconds=865904), None, datetime.timedelta(seconds=139), 'closed')
1305;(1221, datetime.datetime(2018, 12, 4, 20, 16, 33), datetime.timedelta(days=1, seconds=12630), datetime.timedelta(days=8, seconds=13558), datetime.timedelta(days=9, seconds=26188), 'closed')
1306;(1220, datetime.datetime(2018, 12, 4, 15, 39, 3), datetime.timedelta(days=1, seconds=26277), datetime.timedelta(days=6, seconds=15277), datetime.timedelta(days=7, seconds=41554), 'closed')
1307;(1219, datetime.datetime(2018, 12, 4, 10, 40, 11), datetime.timedelta(seconds=44598), datetime.timedelta(days=1, seconds=4885), datetime.timedelta(days=1, seconds=49483), 'closed')
1308;(1218, datetime.datetime(2018, 12, 4, 5, 41, 43), datetime.timedelta(seconds=10319), datetime.timedelta(seconds=37211), datetime.timedelta(seconds=47530), 'closed')
1309;(1217, datetime.datetime(2018, 12, 4, 0, 31, 48), datetime.timedelta(seconds=28888), datetime.timedelta(seconds=10), datetime.timedelta(seconds=28898), 'closed')
1310;(1215, datetime.datetime(2018, 12, 3, 20, 3, 8), datetime.timedelta(days=645, seconds=8375, microseconds=819652), None, datetime.timedelta(days=71, seconds=83826), 'closed')
1311;(1214, datetime.datetime(2018, 12, 3, 18, 37), datetime.timedelta(seconds=11893), datetime.timedelta(days=36, seconds=77537), datetime.timedelta(days=37, seconds=3030), 'closed')
